sweep,acceptance,plaquette
368,0.533649,0.808596
369,0.530491,0.809951
370,0.535836,0.809879
371,0.529762,0.810032
372,0.528426,0.808879
373,0.530369,0.810095
374,0.530855,0.809478
375,0.537051,0.807924
376,0.533406,0.806821
377,0.533285,0.807251
378,0.534014,0.809051
379,0.537051,0.80744
380,0.535593,0.80816
381,0.523688,0.808426
382,0.541667,0.808372
383,0.538873,0.809051
384,0.530369,0.809735
385,0.526118,0.811092
386,0.52964,0.810167
387,0.533649,0.808213
388,0.529762,0.807162
389,0.534985,0.806483
390,0.530977,0.806843
391,0.5362,0.804436
392,0.528304,0.804866
393,0.531463,0.805496
394,0.537415,0.807233
395,0.531706,0.804715
396,0.527089,0.806839
397,0.525996,0.806179
398,0.5362,0.804676
399,0.538994,0.806314
400,0.536929,0.805722
401,0.536686,0.805521
402,0.53122,0.806857
403,0.534257,0.806532
404,0.538873,0.805526
405,0.540452,0.806177
406,0.537415,0.807218
407,0.541788,0.8077
408,0.528426,0.811531
409,0.529762,0.809663
410,0.527818,0.805366
411,0.526361,0.803793
412,0.538144,0.808031
413,0.536808,0.808078
414,0.5345,0.805599
415,0.5362,0.805733
416,0.530855,0.807419
417,0.533042,0.805979
418,0.524903,0.806281
419,0.530248,0.803778
420,0.531706,0.803684
421,0.543367,0.805897
422,0.522352,0.804714
423,0.532191,0.80426
424,0.541667,0.807802
425,0.526968,0.809289
426,0.542638,0.811449
427,0.522109,0.810736
428,0.534621,0.80963
429,0.528547,0.808804
430,0.530126,0.807008
431,0.528912,0.806849
432,0.528061,0.805827
433,0.538144,0.805212
434,0.536808,0.805475
435,0.530369,0.805001
436,0.536443,0.804371
437,0.532313,0.803678
438,0.54191,0.804622
439,0.530734,0.804607
440,0.540452,0.804795
441,0.528912,0.805735
442,0.530248,0.805379
443,0.534135,0.805036
444,0.529155,0.805934
445,0.544825,0.80577
446,0.525146,0.807726
447,0.528669,0.806366
448,0.539723,0.803753
449,0.538873,0.804551
450,0.536079,0.807287
451,0.535957,0.807559
452,0.535593,0.808861
453,0.538508,0.806681
454,0.534621,0.80708
455,0.531827,0.808033
456,0.530977,0.807676
457,0.53948,0.805969
458,0.53122,0.804232
459,0.526118,0.8055
460,0.533649,0.806375
461,0.521259,0.805008
462,0.535714,0.804457
463,0.538873,0.804012
464,0.534864,0.804858
465,0.534864,0.80281
466,0.526725,0.80387
467,0.532556,0.804534
468,0.535957,0.806342
469,0.54191,0.805173
470,0.544218,0.806907
471,0.541059,0.807599
472,0.527454,0.805963
473,0.539845,0.805781
474,0.531463,0.805215
475,0.527332,0.803539
476,0.544096,0.804293
477,0.539359,0.804559
478,0.530369,0.807061
479,0.529397,0.807363
480,0.530491,0.80703
481,0.531584,0.80737
482,0.529519,0.806803
483,0.527089,0.810233
484,0.535228,0.808317
485,0.527697,0.807293
486,0.530126,0.807281
487,0.532556,0.805642
488,0.531463,0.804767
489,0.526239,0.805516
490,0.5362,0.8072
491,0.53535,0.808195
492,0.529155,0.808203
493,0.5345,0.808288
494,0.536322,0.809805
495,0.533892,0.805979
496,0.53292,0.805597
497,0.5362,0.805193
498,0.527454,0.80724
499,0.535957,0.807165
500,0.535228,0.804913
501,0.540695,0.805747
502,0.535957,0.805026
503,0.524417,0.805796
504,0.541302,0.805657
505,0.53292,0.806376
506,0.531341,0.807236
507,0.539237,0.80841
508,0.526725,0.808412
509,0.536808,0.807336
510,0.528061,0.805947
511,0.533649,0.807227
512,0.533163,0.809019
513,0.533042,0.806779
514,0.534864,0.808154
515,0.525146,0.809804
516,0.534135,0.810462
517,0.536322,0.808736
518,0.536322,0.808331
519,0.526482,0.809485
520,0.527089,0.808838
521,0.537293,0.809964
522,0.523931,0.80909
523,0.529762,0.810509
524,0.52466,0.811878
525,0.537415,0.812019
526,0.534985,0.810386
527,0.521744,0.810219
528,0.526603,0.808373
529,0.529762,0.809152
530,0.532313,0.810151
531,0.530734,0.811865
532,0.519193,0.81432
533,0.535107,0.81411
534,0.536565,0.814822
535,0.522838,0.81284
536,0.534985,0.812257
537,0.52964,0.812074
538,0.539602,0.810896
539,0.53863,0.810208
540,0.538751,0.810419
541,0.532191,0.810935
542,0.529155,0.80988
543,0.531463,0.81105
544,0.535957,0.812551
545,0.533163,0.811989
546,0.533528,0.811536
547,0.524781,0.810805
548,0.530855,0.811063
549,0.531463,0.810115
550,0.534985,0.810012
551,0.538387,0.810507
552,0.536686,0.808241
553,0.533163,0.808117
554,0.536929,0.808661
555,0.528547,0.810875
556,0.535714,0.809068
557,0.537536,0.811416
558,0.525024,0.810578
559,0.533649,0.81054
560,0.542638,0.809999
561,0.534135,0.808772
562,0.523324,0.808648
563,0.534742,0.807615
564,0.540816,0.810235
565,0.535228,0.80864
566,0.530734,0.808549
567,0.535957,0.809422
568,0.534864,0.80994
569,0.526603,0.809825
570,0.535836,0.80748
571,0.536443,0.807641
572,0.531948,0.806704
573,0.530734,0.807216
574,0.527211,0.806548
575,0.540087,0.807025
576,0.527211,0.807739
577,0.529397,0.809245
578,0.533892,0.81063
579,0.530612,0.810558
580,0.533285,0.81197
581,0.538751,0.810132
582,0.539359,0.809348
583,0.540573,0.808743
584,0.530248,0.809251
585,0.533528,0.807519
586,0.532434,0.807447
587,0.537415,0.806211
588,0.528183,0.808094
589,0.536322,0.809048
590,0.520651,0.809354
591,0.532799,0.807737
592,0.529276,0.808185
593,0.53292,0.807521
594,0.543732,0.808314
595,0.530126,0.808687
596,0.519801,0.807369
597,0.522595,0.807515
598,0.535593,0.807742
599,0.530491,0.809638
600,0.527818,0.807118
601,0.534135,0.808244
602,0.534742,0.809619
603,0.531948,0.808895
604,0.534864,0.809538
605,0.524052,0.808601
606,0.541545,0.806432
607,0.536079,0.809248
608,0.541545,0.807246
609,0.52964,0.809828
610,0.534257,0.807976
611,0.533528,0.807791
612,0.527454,0.808434
613,0.531948,0.806781
614,0.539359,0.80419
615,0.537415,0.805129
616,0.530248,0.805418
617,0.543367,0.807137
618,0.53535,0.807283
619,0.522109,0.806738
620,0.534621,0.80682
621,0.535593,0.807631
622,0.535836,0.807758
623,0.530855,0.807087
624,0.519315,0.806891
625,0.543367,0.805776
626,0.533771,0.80504
627,0.534864,0.805016
628,0.534864,0.804125
629,0.523567,0.805814
630,0.538751,0.805736
631,0.521987,0.806022
632,0.530491,0.805895
633,0.5345,0.806544
634,0.526725,0.806528
635,0.537172,0.805769
636,0.534864,0.803748
637,0.531706,0.803385
638,0.529762,0.805225
639,0.532313,0.803511
640,0.524903,0.80324
641,0.526118,0.802545
642,0.541424,0.803821
643,0.537051,0.806746
644,0.534985,0.808039
645,0.530248,0.808282
646,0.530491,0.808973
647,0.540816,0.808499
648,0.532556,0.80874
649,0.524903,0.811151
650,0.527818,0.811757
651,0.531948,0.808801
652,0.53863,0.807738
653,0.526603,0.808299
654,0.541424,0.809603
655,0.536443,0.809438
656,0.527575,0.808189
657,0.537901,0.806242
658,0.523324,0.805589
659,0.534135,0.805574
660,0.529155,0.805125
661,0.544704,0.803984
662,0.529397,0.80389
663,0.529276,0.805738
664,0.543003,0.805314
665,0.5345,0.805644
666,0.534014,0.80674
667,0.542031,0.806879
668,0.532191,0.807214
669,0.534378,0.806521
670,0.543003,0.806696
671,0.532556,0.808066
672,0.530612,0.805903
673,0.541181,0.807804
674,0.534257,0.806255
675,0.53122,0.803533
676,0.532677,0.804954
677,0.523931,0.804786
678,0.52551,0.804397
679,0.534985,0.805439
680,0.543732,0.802967
681,0.536808,0.804869
682,0.520165,0.808039
683,0.541788,0.807841
684,0.52879,0.807462
685,0.543367,0.806899
686,0.539723,0.805637
687,0.528912,0.807419
688,0.532799,0.806564
689,0.523202,0.807802
690,0.537779,0.808268
691,0.530491,0.80849
692,0.529397,0.809543
693,0.530612,0.809863
694,0.525996,0.809558
695,0.535471,0.80659
696,0.530126,0.807291
697,0.544704,0.807613
698,0.539116,0.808012
699,0.534621,0.80495
700,0.535107,0.803049
701,0.538751,0.801551
702,0.535107,0.804468
703,0.534742,0.805323
704,0.522716,0.805617
705,0.532191,0.805771
706,0.53292,0.80606
707,0.52381,0.808536
708,0.533406,0.808747
709,0.533285,0.808608
710,0.538144,0.809361
711,0.530491,0.810429
712,0.534378,0.809621
713,0.521501,0.808332
714,0.540938,0.809239
715,0.52964,0.811388
716,0.529762,0.810021
717,0.542881,0.810191
718,0.532191,0.810436
719,0.524174,0.809714
720,0.537779,0.81093
721,0.523324,0.811824
722,0.539723,0.809873
723,0.53207,0.808027
724,0.539116,0.807973
725,0.52964,0.807654
726,0.529276,0.808491
727,0.525996,0.809121
728,0.522352,0.80866
729,0.522959,0.807052
730,0.535107,0.80868
731,0.526725,0.806683
732,0.538994,0.806913
733,0.531341,0.807084
734,0.538022,0.807558
735,0.531463,0.808172
736,0.533649,0.806501
737,0.52879,0.805804
738,0.53122,0.808104
739,0.527818,0.808868
740,0.539966,0.807751
741,0.531098,0.806975
742,0.531706,0.807521
743,0.529883,0.808323
744,0.536565,0.807869
745,0.53122,0.808663
746,0.53535,0.809311
747,0.542881,0.809413
748,0.537415,0.810872
749,0.520894,0.810211
750,0.533771,0.810419
751,0.523202,0.809955
752,0.534257,0.808197
753,0.532191,0.808305
754,0.541302,0.807433
755,0.529762,0.809899
756,0.5345,0.808073
757,0.529883,0.807674
758,0.528547,0.807636
759,0.524538,0.80449
760,0.536565,0.803941
761,0.526968,0.806023
762,0.534378,0.806672
763,0.52879,0.807978
764,0.533892,0.808393
765,0.52794,0.8074
766,0.533406,0.806882
767,0.533528,0.806702
768,0.536929,0.808288
769,0.530491,0.808386
770,0.527575,0.812095
771,0.525267,0.811153
772,0.531098,0.81093
773,0.539966,0.811466
774,0.529033,0.809464
775,0.528912,0.807155
776,0.5362,0.80763
777,0.521016,0.809845
778,0.528183,0.807987
779,0.531827,0.808702
780,0.523567,0.809622
781,0.545432,0.810434
782,0.524781,0.809304
783,0.533042,0.80702
784,0.537658,0.808062
785,0.534742,0.807756
786,0.535471,0.806618
787,0.538265,0.808187
788,0.536443,0.808584
789,0.526603,0.806157
790,0.529276,0.808097
791,0.534621,0.810526
792,0.521501,0.810345
793,0.537051,0.812679
794,0.535836,0.811118
795,0.530734,0.808838
796,0.531463,0.809472
797,0.540087,0.811142
798,0.531827,0.810327
799,0.536322,0.808232
800,0.524174,0.80908
801,0.537658,0.807316
802,0.526846,0.807448
803,0.519679,0.806815
804,0.527575,0.806994
805,0.5362,0.805274
806,0.526361,0.805043
807,0.531463,0.806316
808,0.539359,0.806248
809,0.533771,0.807703
810,0.534135,0.809279
811,0.528912,0.810737
812,0.532556,0.8104
813,0.536808,0.808905
814,0.541545,0.808616
815,0.532799,0.808074
816,0.536322,0.808591
817,0.529883,0.809161
818,0.536443,0.809925
819,0.53122,0.809238
820,0.539116,0.809088
821,0.531706,0.808724
822,0.532677,0.808823
823,0.537901,0.810224
824,0.530855,0.807593
825,0.535471,0.807515
826,0.523567,0.807
827,0.523081,0.80661
828,0.528183,0.806494
829,0.5362,0.810252
830,0.529883,0.81022
831,0.53948,0.809245
832,0.533528,0.808984
833,0.527575,0.808942
834,0.527332,0.809007
835,0.53122,0.809235
836,0.535714,0.809193
837,0.524295,0.810458
838,0.536079,0.809282
839,0.534135,0.809645
840,0.530612,0.807293
841,0.521987,0.807472
842,0.524417,0.80415
843,0.529762,0.805931
844,0.529155,0.807275
845,0.524174,0.806752
846,0.536443,0.807298
847,0.534378,0.809371
848,0.530977,0.807876
849,0.530126,0.809275
850,0.530612,0.808959
851,0.536808,0.809893
852,0.545675,0.80861
853,0.534985,0.808852
854,0.534014,0.809649
855,0.525267,0.809738
856,0.53207,0.81125
857,0.53948,0.810304
858,0.53948,0.810658
859,0.53292,0.813253
860,0.536565,0.814034
861,0.532313,0.814716
862,0.534985,0.81232
863,0.534985,0.81161
864,0.536565,0.811435
865,0.5362,0.811133
866,0.536686,0.807212
867,0.539723,0.808411
868,0.536686,0.807272
869,0.540938,0.807074
870,0.529883,0.80525
871,0.540938,0.805547
872,0.525267,0.804456
873,0.540087,0.80488
874,0.526361,0.805
875,0.53122,0.806077
876,0.538873,0.806835
877,0.535107,0.809193
878,0.532799,0.810493
879,0.542517,0.808558
880,0.52381,0.809043
881,0.530369,0.808716
882,0.535957,0.808065
883,0.537901,0.809648
884,0.534864,0.810598
885,0.537901,0.808275
886,0.528183,0.808305
887,0.534985,0.808412
888,0.535957,0.806944
889,0.537536,0.806286
890,0.533406,0.804511
891,0.535228,0.804433
892,0.539359,0.804365
893,0.541667,0.80512
894,0.537536,0.80497
895,0.539845,0.806064
896,0.531827,0.803993
897,0.532434,0.805189
898,0.530126,0.805631
899,0.536079,0.805938
900,0.535714,0.806177
901,0.532434,0.808948
902,0.53863,0.808413
903,0.54191,0.807774
904,0.525632,0.808428
905,0.535107,0.80839
906,0.542153,0.809026
907,0.520287,0.807855
908,0.531463,0.808225
909,0.527454,0.807442
910,0.543367,0.806321
911,0.523445,0.806518
912,0.532677,0.80683
913,0.532313,0.805915
914,0.530977,0.805127
915,0.541667,0.804331
916,0.536686,0.805622
917,0.534257,0.805759
918,0.540816,0.804975
919,0.534378,0.803165
920,0.52964,0.805181
921,0.534378,0.805783
922,0.542396,0.806021
923,0.527089,0.80825
924,0.528669,0.808564
925,0.534621,0.807239
926,0.5362,0.806193
927,0.537051,0.809325
928,0.542274,0.806777
929,0.538265,0.808187
930,0.533649,0.806856
931,0.539845,0.806646
932,0.542638,0.807433
933,0.535714,0.808688
934,0.527575,0.810745
935,0.533285,0.808784
936,0.520044,0.807603
937,0.528669,0.80625
938,0.52138,0.807842
939,0.526968,0.807418
940,0.533892,0.806997
941,0.530612,0.806181
942,0.537172,0.806667
943,0.531584,0.80636
944,0.531706,0.805417
945,0.531098,0.805719
946,0.539237,0.803681
