sweep,R,T,W
4600,4,4,0.124882
4600,4,5,0.0789494
4600,4,6,0.0447238
4600,5,1,0.43702
4600,5,2,0.228822
4600,5,3,0.140898
4600,5,4,0.0849737
4600,5,5,0.0579212
4600,5,6,0.0355362
4640,1,1,0.821246
4640,1,2,0.690194
4640,1,3,0.582392
4640,1,4,0.492565
4640,1,5,0.416377
4640,1,6,0.351848
4640,2,1,0.692801
4640,2,2,0.51888
4640,2,3,0.39953
4640,2,4,0.313365
4640,2,5,0.243851
4640,2,6,0.189258
4640,3,1,0.586069
4640,3,2,0.395074
4640,3,3,0.279478
4640,3,4,0.200921
4640,3,5,0.143095
4640,3,6,0.094853
4640,4,1,0.498101
4640,4,2,0.301963
4640,4,3,0.199285
4640,4,4,0.13524
4640,4,5,0.0937474
4640,4,6,0.0603914
4640,5,1,0.424099
4640,5,2,0.233797
4640,5,3,0.144974
4640,5,4,0.0935434
4640,5,5,0.0609109
4640,5,6,0.0374685
4680,1,1,0.824543
4680,1,2,0.697723
4680,1,3,0.594747
4680,1,4,0.509271
4680,1,5,0.440984
4680,1,6,0.381394
4680,2,1,0.70043
4680,2,2,0.529508
4680,2,3,0.40908
4680,2,4,0.321068
4680,2,5,0.255464
4680,2,6,0.199789
4680,3,1,0.600302
4680,3,2,0.409021
4680,3,3,0.291462
4680,3,4,0.215301
4680,3,5,0.16374
4680,3,6,0.12301
4680,4,1,0.518251
4680,4,2,0.319795
4680,4,3,0.209896
4680,4,4,0.140784
4680,4,5,0.101464
4680,4,6,0.0716182
4680,5,1,0.448764
4680,5,2,0.248891
4680,5,3,0.151585
4680,5,4,0.096546
4680,5,5,0.0689283
4680,5,6,0.0402096
4720,1,1,0.824444
4720,1,2,0.695207
4720,1,3,0.587595
4720,1,4,0.499162
4720,1,5,0.426659
4720,1,6,0.361085
4720,2,1,0.696358
4720,2,2,0.522389
4720,2,3,0.403792
4720,2,4,0.311118
4720,2,5,0.244236
4720,2,6,0.18858
4720,3,1,0.595418
4720,3,2,0.40088
4720,3,3,0.291311
4720,3,4,0.212921
4720,3,5,0.160534
4720,3,6,0.111645
4720,4,1,0.51084
4720,4,2,0.310899
4720,4,3,0.217796
4720,4,4,0.148913
4720,4,5,0.105878
4720,4,6,0.0678037
4720,5,1,0.435631
4720,5,2,0.239486
4720,5,3,0.161241
4720,5,4,0.104273
4720,5,5,0.0770384
4720,5,6,0.0473585
4760,1,1,0.822345
4760,1,2,0.691564
4760,1,3,0.583606
4760,1,4,0.493422
4760,1,5,0.419819
4760,1,6,0.35372
4760,2,1,0.695053
4760,2,2,0.519224
4760,2,3,0.389583
4760,2,4,0.294183
4760,2,5,0.225608
4760,2,6,0.171381
4760,3,1,0.592358
4760,3,2,0.398569
4760,3,3,0.272961
4760,3,4,0.194675
4760,3,5,0.146348
4760,3,6,0.102237
4760,4,1,0.505996
4760,4,2,0.307298
4760,4,3,0.192693
4760,4,4,0.128574
4760,4,5,0.0955755
4760,4,6,0.0655005
4760,5,1,0.433932
4760,5,2,0.239543
4760,5,3,0.136479
4760,5,4,0.0832243
4760,5,5,0.0611303
4760,5,6,0.0378537
4800,1,1,0.826382
4800,1,2,0.700301
4800,1,3,0.599203
4800,1,4,0.509425
4800,1,5,0.433531
4800,1,6,0.371974
4800,2,1,0.69921
4800,2,2,0.52528
4800,2,3,0.406861
4800,2,4,0.312203
4800,2,5,0.241562
4800,2,6,0.190717
4800,3,1,0.592576
4800,3,2,0.39653
4800,3,3,0.280505
4800,3,4,0.199765
4800,3,5,0.139568
4800,3,6,0.100332
4800,4,1,0.502345
4800,4,2,0.299655
4800,4,3,0.198091
4800,4,4,0.132359
4800,4,5,0.0910408
4800,4,6,0.0587728
4800,5,1,0.428653
4800,5,2,0.230646
4800,5,3,0.148405
4800,5,4,0.0927222
4800,5,5,0.0596274
4800,5,6,0.0372513
4840,1,1,0.824494
4840,1,2,0.696865
4840,1,3,0.59036
4840,1,4,0.501379
4840,1,5,0.424328
4840,1,6,0.360673
4840,2,1,0.695449
4840,2,2,0.517637
4840,2,3,0.392546
4840,2,4,0.300496
4840,2,5,0.225515
4840,2,6,0.168491
4840,3,1,0.588093
4840,3,2,0.392766
4840,3,3,0.270539
4840,3,4,0.189223
4840,3,5,0.132938
4840,3,6,0.0874672
4840,4,1,0.49974
4840,4,2,0.300975
4840,4,3,0.192904
4840,4,4,0.126999
4840,4,5,0.0921688
4840,4,6,0.0648872
4840,5,1,0.42316
4840,5,2,0.236608
4840,5,3,0.144005
4840,5,4,0.0887196
4840,5,5,0.0638708
4840,5,6,0.0502052
4880,1,1,0.826536
4880,1,2,0.703313
4880,1,3,0.60193
4880,1,4,0.513999
4880,1,5,0.439939
4880,1,6,0.375557
4880,2,1,0.703319
4880,2,2,0.535338
4880,2,3,0.41726
4880,2,4,0.323123
4880,2,5,0.255651
4880,2,6,0.204407
4880,3,1,0.603376
4880,3,2,0.414735
4880,3,3,0.300268
4880,3,4,0.218259
4880,3,5,0.164585
4880,3,6,0.126705
4880,4,1,0.520003
4880,4,2,0.316286
4880,4,3,0.215328
4880,4,4,0.145611
4880,4,5,0.103873
4880,4,6,0.0751316
4880,5,1,0.447288
4880,5,2,0.244417
4880,5,3,0.163133
4880,5,4,0.0955005
4880,5,5,0.0681538
4880,5,6,0.0504734
4920,1,1,0.826875
4920,1,2,0.696692
4920,1,3,0.591646
4920,1,4,0.501449
4920,1,5,0.427729
4920,1,6,0.368958
4920,2,1,0.704356
4920,2,2,0.52722
4920,2,3,0.403529
4920,2,4,0.306637
4920,2,5,0.23771
4920,2,6,0.18923
4920,3,1,0.602985
4920,3,2,0.402255
4920,3,3,0.280515
4920,3,4,0.197824
4920,3,5,0.143435
4920,3,6,0.109693
4920,4,1,0.517934
4920,4,2,0.313514
4920,4,3,0.204161
4920,4,4,0.138669
4920,4,5,0.0970928
4920,4,6,0.0659559
4920,5,1,0.443238
4920,5,2,0.236838
4920,5,3,0.143086
4920,5,4,0.0942154
4920,5,5,0.0594164
4920,5,6,0.0422449
4960,1,1,0.826407
4960,1,2,0.699939
4960,1,3,0.598467
4960,1,4,0.510307
4960,1,5,0.438115
4960,1,6,0.373182
4960,2,1,0.701218
4960,2,2,0.529084
4960,2,3,0.407215
4960,2,4,0.315761
4960,2,5,0.244317
4960,2,6,0.186628
4960,3,1,0.598243
4960,3,2,0.402644
4960,3,3,0.280522
4960,3,4,0.208041
4960,3,5,0.149303
4960,3,6,0.101846
4960,4,1,0.513918
4960,4,2,0.31419
4960,4,3,0.201996
4960,4,4,0.142124
4960,4,5,0.0977468
4960,4,6,0.0560312
4960,5,1,0.441294
4960,5,2,0.245275
4960,5,3,0.148698
4960,5,4,0.105866
4960,5,5,0.0735459
4960,5,6,0.039285
5000,1,1,0.823896
5000,1,2,0.697832
5000,1,3,0.594222
5000,1,4,0.508474
5000,1,5,0.431068
5000,1,6,0.365187
5000,2,1,0.69337
5000,2,2,0.51233
5000,2,3,0.383229
5000,2,4,0.29257
5000,2,5,0.222255
5000,2,6,0.167124
5000,3,1,0.589072
5000,3,2,0.387203
5000,3,3,0.2545
5000,3,4,0.178913
5000,3,5,0.124046
5000,3,6,0.0860236
5000,4,1,0.502031
5000,4,2,0.296088
5000,4,3,0.171744
5000,4,4,0.109867
5000,4,5,0.0659517
5000,4,6,0.0410499
5000,5,1,0.428373
5000,5,2,0.224277
5000,5,3,0.113536
5000,5,4,0.0642809
5000,5,5,0.0342112
5000,5,6,0.0218309
5040,1,1,0.823263
5040,1,2,0.690399
5040,1,3,0.582223
5040,1,4,0.492402
5040,1,5,0.417898
5040,1,6,0.352125
5040,2,1,0.696839
5040,2,2,0.518074
5040,2,3,0.395256
5040,2,4,0.308803
5040,2,5,0.242423
5040,2,6,0.187356
5040,3,1,0.594094
5040,3,2,0.398086
5040,3,3,0.27923
5040,3,4,0.204178
5040,3,5,0.151241
5040,3,6,0.106906
5040,4,1,0.50462
5040,4,2,0.305597
5040,4,3,0.197591
5040,4,4,0.137476
5040,4,5,0.0939895
5040,4,6,0.0628433
5040,5,1,0.429239
5040,5,2,0.234916
5040,5,3,0.137303
5040,5,4,0.085185
5040,5,5,0.0566471
5040,5,6,0.0278908
5080,1,1,0.823329
